TweetID	UserId	Tweet
4.40338729215861E+017	21327323	11:11.....make a wish.......night night
4.4032858305187E+017	21327323	@YiseBabee i wish i could be ignorant
4.40295872622903E+017	270181505	Bout to get my Fat ON
4.40299557725815E+017	418322879	Me encantaria que me vieras, de la manera que yo te veo #OneDay
4.39643191923323E+017	418322879	@CalvaryArlCC Do you guys have a spanish department or services???
4.39640270477341E+017	418322879	Going asleep with papi's music on skype, even thoe our call hang up #Priceless #DistanceDontMatter
4.39514202370089E+017	418322879	Lets have a date me and you for ever and ever  #NeverAlone
4.40370839905514E+017	270181505	Good Night World y'all be blessed
4.40225118799671E+017	270181505	Good Afternoon World
4.39867867828216E+017	270181505	@Liberty316 Ur B-Day was yesterday too fam!?
4.39810705517072E+017	270181505	Good Morning World y'all be blessed
4.4032231472366E+017	345603205	Not Found
4.40193089140195E+017	345603205	Not Found
4.40191844660834E+017	345603205	Not Found
4.40191655820685E+017	345603205	Not Found
4.40189393740235E+017	345603205	Not Found
4.40186770706428E+017	345603205	Not Found
4.40345429352677E+017	76523773	Not Found
4.40185285331005E+017	76523773	Am going to work really hard!!! No matter what is going in my life
4.39976199851233E+017	76523773	"my mom: me puestes mandar unos gotero que se llama ""me vale madre"" jajajaja"
4.39974079160795E+017	76523773	this can be happing to me Noooooo wake up girl!!!
4.39973669675078E+017	76523773	Not Found
4.39255631074038E+017	76523773	Un poco de miedo 
4.39225192544346E+017	76523773	Smile cause your smile is amazing 
4.38863114612658E+017	76523773	Yo no soy de botas vaquera me miro súper mal jajaja
4.38816620790575E+017	76523773	I already know what I want for my b-day :)
4.38503315270165E+017	76523773	I just want to slap my self jaja stop it Alejandra stop it
4.38503218201362E+017	76523773	Not Found
4.38501153198723E+017	76523773	I want to go to san Antonio!!! and to hill country and san marcos too
4.38291573948703E+017	76523773	I want to sleep more 
4.38111629897527E+017	76523773	I want friday to be here already :) can wait I just hope it fit 
4.37998591898968E+017	76523773	I need that yesterday :)
4.37807707936944E+017	76523773	Que rico me duele mi cuerpo #goodexercise
4.37772008151986E+017	76523773	I hope it can happen!!! if not it ok pero if it does :) please please let it happen <3
4.3745297671875E+017	76523773	A dormir goodnight 
4.40331254219538E+017	21327323	@alexiasalazar8 meow
4.4032649400746E+017	21327323	lol ELLEN saying she has no money to tip the pizza boy :')
4.39799636346159E+017	196432610	@biittchmiko Okay I'm going send it to you or its all the same thing
4.39799072241639E+017	196432610	@biittchmiko Okay, Priscilla gave me a coupon I could used it, but I can't print it.
4.39766894657036E+017	196432610	@Moniii_07 @daang_priscilla Sorry girls I didn't know you all where going to call me:(
4.39650080262345E+017	196432610	I think I'll just go to bed.
4.39640537235071E+017	196432610	Hay Dios, I'm tired.
4.39628344544354E+017	196432610	Wow, I love oomf she makes me laugh (:
4.39587247726154E+017	196432610	Mallorie and Megan are freaking hilarious...
4.39453421574185E+017	196432610	@biittchmiko I'll be there like at 4 Okay give me a discount lol (:
4.39427393573225E+017	196432610	Duele el amor sin ti, duele hasta matar.
4.39426702742024E+017	196432610	Lastnight I cried, till I fell asleep.
4.39423372011635E+017	196432610	Lastnight, talking a David about all my problems, the shit I've been through, I knew he's a good friend.
4.39422437352956E+017	196432610	& lastnight was one of those days.
4.39422161992679E+017	196432610	When I'm depress, I fall asleep early,
4.39283149197939E+017	196432610	I'm done, I'm done.
4.39277655951544E+017	196432610	I love Alicia no matter how much shit we go through we always talk about and where there like sisters (:
4.39150341012337E+017	196432610	Only music will make me happy!!!!!!
4.39148814025249E+017	196432610	I love to dance to Reggeton>>>>
4.38904132821213E+017	196432610	His dick was small, that all there saying.
4.4027949354283E+017	156036283	deseo acabar con todo...
4.40161332391059E+017	156036283	@quinti14 ouchh
4.40135783685829E+017	156036283	reaccióna encabronada como si el sueño fuese verdad ..jajajaja
4.39922528840982E+017	156036283	mis padres discutiendo quien grabo mejor el baile.. jajajaja
4.40330425232523E+017	156036283	@alexandrarosado el mio esta tan chaputeao que me da pena
4.4027949354283E+017	156036283	deseo acabar con todo...
4.40279227036729E+017	156036283	@NEWdanicsierra em que?
4.40165319995589E+017	156036283	@alexandrarosado @mememecaigo que? voy a morir! yo ni se como hacerlo! :'(
4.40161584581968E+017	156036283	@mememecaigo dime que eso no es para mañana y que es para el 5:(
4.4015720273807E+017	156036283	@quinti14 ouchh..como te lo doblaste?
4.40141155066724E+017	156036283	no poder ir a la playa porque no he terminado de estudiar me duele :/
4.40135783685829E+017	156036283	reaccióna encabronada como si el sueño fuese verdad ..jajajaja
4.39922528840982E+017	156036283	mis padres discutiendo quien grabo mejor el baile.. jajajaja
4.39922402227933E+017	156036283	@PMGA_ jajajajaaj mi papa hiso lo mismo!
4.39919718741598E+017	156036283	@colon_andre papi lo grabo en su cel
4.39916531775193E+017	156036283	mi tia llorando viendo el video esto no pasa
4.39914762923938E+017	156036283	sigo viendo el baile de nosotras y sigo llorando
4.39894334671163E+017	156036283	@vivivazq cuando no?
4.39882108656714E+017	156036283	@yandiaflandia vivi durmio como 18 ...
4.39849262936244E+017	156036283	¿vas hacer algo hoy?
4.39835674968355E+017	156036283	mil cosas que terminar y yo sigo aqui en mi cama esperando que de alguna manera se hagan ...
4.39835196524102E+017	156036283	como es posible que dormi tanto y quiero seguir durmiendo...
4.39833556706398E+017	156036283	dormí  15 horas ...
4.39564969987043E+017	156036283	este dia se me ha hecho eterno
4.39497682458255E+017	156036283	esta urbanisacion es enorme...
4.39380476026171E+017	156036283	que empieze ya!
4.39363343665889E+017	156036283	@saocopapi a mi tambien me dio! -.- voy a llorar!
4.39362951435522E+017	156036283	no hay nadie en la escuela todavia cual es proposito ....
4.39361461488747E+017	156036283	escondiendonos... JA!
4.39361289442562E+017	156036283	quiero café ahora!
4.39149594770166E+017	156036283	@esthimarie graciass:)
4.3914955802386E+017	156036283	@esthimarie oka
4.39149463824007E+017	156036283	@NEWdanicsierra como pagamos pal de $$$ por mañana yo no me lo quito:)
4.39147120743158E+017	156036283	@esthimarie ustedes pidieron las camisas exactas? pq mi mama se antojo de una ahora-.-
4.39132273397748E+017	156036283	"el rotulo del baño:""orine feliz,orine contento pero por favor orine adentro.."" :')"
4.39094623378891E+017	156036283	hoy me siento bien senior...
4.38903483451073E+017	156036283	me queje de las preguntas por dos horas...las termine en menos de media hora
4.38866981870371E+017	156036283	ni el header he hecho....
4.38666475126026E+017	156036283	por que me levante? -.-
4.3853666269227E+017	156036283	va tener un hijo...confrsion es mio!
4.38534002547233E+017	156036283	"pregunta del semestre:""para donde te vas a estudiar?"""
4.38533286273352E+017	156036283	este cielito lindo! :)
4.38531672330736E+017	156036283	no siento mis piernas-.-
4.38530666230452E+017	156036283	cuando se quito la camisa >>
4.38530306057191E+017	156036283	la gente que no fue por cobarde se lo perdio!
4.38425472960328E+017	156036283	@christ1226 uhh se ven cabronas:)
4.38145426198639E+017	156036283	@esangiecarajo lo que tu digas jajajaja
4.38142889160622E+017	156036283	"antes de comer:"" cállate no me hables,te odio"""
4.37750983863849E+017	156036283	@esangiecarajo yo?
4.37735487642796E+017	156036283	@vickybichawang jajaja yo se que es sm no es pa mi,pero queria contestar jajaajajaj
4.37730973812548E+017	156036283	no tener carro sokea
4.37641061713064E+017	156036283	@esangiecarajo embrace mis toterias jajaja
4.37631988552725E+017	156036283	normal
4.3762697285301E+017	156036283	@esangiecarajo te pasa!
4.37412248047587E+017	156036283	@esme1470 la indesición mata jajaj
4.37406705933361E+017	156036283	@esangiecarajo se sabe las canciones! JAAJAJ
4.37194400297677E+017	156036283	se me olvido que hoy yo trabajo...
4.37056375227945E+017	156036283	@Jdulzaides23 ahora quiero saber..
4.37052826691592E+017	156036283	@Jdulzaides23 no se supone
4.37008204019794E+017	156036283	@fabiolad_ruin hasta el caballo quiere de eso...
4.36988112649343E+017	156036283	@paolancc4 @vickybichawang jajaja te vas a reir! jajaja no te vi hoy:(
4.36819785738125E+017	156036283	no se si ir hoy ya que nadie me quiere llevar...
4.36679041618575E+017	156036283	@paolancc4 ya tengo set lo que vas a bailar en la entrada! verdad @vickybichawang  JAJAJAJA :'D
4.36678709949395E+017	156036283	@vivivazq @adrianadanner jajaja libertad pfftt que es eso?
4.36675631464858E+017	156036283	@fabiolad_ruin @colon_andre * yo dejo para la imaginacion ...
4.36673053242966E+017	156036283	@fabiolad_ruin @colon_andre habla claro a nadie le gusta usar pantalones...te impide tanto jajaja
4.36670168249668E+017	156036283	esperando por ti...
4.36320804415238E+017	156036283	mi cara esta tan roja como el emoji encabronado ...
4.35998419459777E+017	156036283	tengo que dormir pero no puedo
4.35993562447364E+017	156036283	mañana voy a estar todo el dia con sueño probablemente
4.3594200394446E+017	156036283	@natigvila se nota que ella es ciega jajajaj ella es un palillo
4.3592500955161E+017	156036283	deseo acabar con todo ya y dormir
4.35747788400652E+017	156036283	"@esangiecarajo: @arianaasalgado DÓNDE TU ESTÁS? !?!!!"" en mi cama desangrandome y estudiando.. creo que llego mas tarde hoy :/
435629875945537536	156036283	estoy demasiada confiada en que mañana no voy
435629405465874433	156036283	@alexandrarosado esta facil...yo lo que no hise fueron los dbq
435628854414438402	156036283	@alexandrarosado era un chistesito   obviamente leer no es una obsción ...
435627452669657088	156036283	@christ1226 es esta semana o la que viene?
435626810383302656	156036283	@pmva95 eso no hace sentido
435626612730888192	156036283	""@PattyB_14: Alguien hizo las preguntas de español ? "" ja! nop
435586851081297920	156036283	@alexandrarosado  yo la tengo a ultima JA .. envdd estoy dependiendo en que me dejen faltar yo no he hecho nada de nada
435583308152733696	156036283	@paolancc4 ya yo pregunte jajaj
435583112752672768	156036283	@PattyB_14 tu ya la hiciste?
435582539978526720	156036283	@PattyB_14 pffftt JA! yo no he llegado a mi casa:/ y son un cojon de ejercisios
435580610611257344	156036283	@paolancc4 @sarah6sofia9 del papel ese mañana lo hacemos en clase y igual cn el de apush
435555666850500608	156036283	@PattyB_14 JAJAJAJJ
435492340002988032	156036283	@mememecaigo @isatpc JA ese examen fue un chiste!
435489656332103680	156036283	@mememecaigo que si que!
435163087877197825	156036283	explicando todo con metáforas ...
435051584951947264	156036283	@esangiecarajo exacto jajajaa
435048538217922560	156036283	tengo mil cosas para adelantar y no tengo tiempo para hacerlas:'(
434766066431295488	156036283	@PattyB_14 @mememecaigo  todos ayer JAJAJA
434723628203409408	156036283	@esangiecarajo porquee?
434479245990313984	156036283	@mememecaigo de luto por hoy..#todossomosmartirio
434478391937757184	156036283	@esangiecarajo tiene un valentine y no soy yo :/ JA
434477181515730944	156036283	@mememecaigo siempre
434476979145158656	156036283	no quiero saber mas de azucar por un rato...
434152284499771392	156036283	@esangiecarajo yo!
433817644769497088	156036283	no se que sentir...
433808112517394432	156036283	@yandiaflandia en serio!tengo una migraña!
433798019709169664	156036283	este dolor de cabeza no me deja estudiar...
433797882177912832	156036283	No puede ser:D
433434654063230977	156036283	@christ1226 @esangiecarajo  quien te crees tu! mandandola a callar!a que te palto!
433432659713589249	156036283	@esangiecarajo lo sigo leyendo y me meo de la risa!
433429162489958400	156036283	@esangiecarajo tu foto me hiso el dia! jajaja
433429015764815872	156036283	una flor de papel .. JA!
433413146112688128	156036283	todos los dias es lo mismo...
se que te tengo que prestar atención,pero no ya esto se acabo no quiero más de ti. *dialogo con mis libros*
433068989577957376	156036283	@LoubrielClaudia jajajajajja
433061081763053568	156036283	@vivivazq @adrianadanner jajajajajaj infieres bien...
433057235489812480	156036283	@vivivazq @adrianadanner jajajaja pero a ella le quedo esa charreria...
433041261650788352	156036283	yo no estoy mentalmente preparada para decir donde voy a estudiar y vivir por cuatro años de mi vida
432551990229344256	156036283	en 3 meses ...
432299369954820096	156036283	""@mayarodriguez96: @arianaasalgado no tengo con quien salir mojona jajajajaja"" por esa misma hosyilidad no tienes con quien salir...jajaja
432298217855000577	156036283	@mayarodriguez96 jajajajaj
432297032834093056	156036283	@mayarodriguez96 vaga tu tienes carro... jajaja
432253026305187841	156036283	baño frío ahora mismo>>
432249642278203392	156036283	""@NEWdanicsierra: @vickybichawang el día que entienda tus tiraeras sería un día productivo"" jajajaja yo tambien quisiera saber de que hablas
432170994237988864	156036283	@esangiecarajo jajajajaja no fue el unico que me lo menciono...es como que ohh gracias no estaba conciente tu sabes porque no tengo espejos.
432146757490049024	156036283	@natl8 tiene poderes,te lo juro...
432032543681314816	156036283	hoy vi a mi nuevo amor platonico..
432032305407066112	156036283	me contaron cosas que no supero...
431951525695741952	156036283	odio el proceso de preparación
431949748929830914	156036283	ya llegue al punto de que ni tengo que preguntar ...
431945242044952577	156036283	@PattyB_14 para donde tu vayas hun! jaja no se ..para donde vamos?
431872254579073025	156036283	¿qué comer?
431553316318093312	156036283	""Picheale al gym,comete un mantecado..."
4.31547169687228E+017	156036283	"@mememecaigo: @arianaasalgado todavia estas picá"" bien cabron!
431389566977998848	156036283	me entere que hay tipo ahi que se copio de mi avi..:o que se cree?
431389321468608512	156036283	despues de ayer le cogí cosa a los guineos
431388483765407744	156036283	me quede dormida ayer no comi ni estudie...levantarme hoy no vale la pena
431387934676484096	156036283	""@aleeisaabeel: Bueno gracias al guineo de ayer no tengo falda para la escuela "" yo no tengo camisa limpia... jajaja
431379459623895040	156036283	@esangiecarajo  contestame!
431240929748328449	156036283	@p_cabrero jaajaja en serio? yo ahi siempre diciendo el nombre mal :/
431224905204785152	156036283	@esangiecarajo vamos a pichar y a irnos a desayunar!!
431134118282555392	156036283	@mememecaigo que paso?
431102550960766976	156036283	@natigvila me maltrato con un guineo -.-
431088842809303040	156036283	tengo el labio y mitad de la cara roja...
431088530363019264	156036283	Mi clase senior es especial...tirando guineos al abanico para ver que pasa! Resultado explota y me da en la cara:/
431088046214504449	156036283	GUINEO-FETA...JAJAJAJA me duele cc
431087718584815616	156036283	Me metieron con un guineo en la  cara! JAJAJAJJAJ
431029504451305473	156036283	""@mememecaigo: @arianaasalgado pobre de ti""por que?
430909382910414848	156036283	@quinti14 ANDAAA
430908778351833088	156036283	@vivivazq trae el pintaña y yo te las pinto...uno lindo porque yo tambien me las quiero pintar jajaja
430906764494520322	156036283	""vamos a faltarnos el respeto usando el alfabeto completo.."
4.30901229388972E+017	156036283	@saocopapi ohhh ya veo.. no entiendo lo que occurre todavia jajaajaj
4.3089568805906E+017	156036283	@saocopapi pregunta pendejisima pero ..todo bien?
4.30892429009371E+017	156036283	@esangiecarajo no. y no
4.30891892247515E+017	156036283	@esangiecarajo no me dejes sola-.-
4.30891763302035E+017	156036283	con las ganas de viajar
4.30882010198835E+017	156036283	llegue a un nivel nuevo de procrastinacion...
4.30878166400262E+017	156036283	@mememecaigo  JAJAJAJAJAJAJA
4.30848429204718E+017	156036283	@mememecaigo yo tambien le textie y me respondio super bella!
4.27512588646507E+017	156036283	las 0 ganas mia de no hacer nada de la escuela llego a un nivel que prefiero estar horas haciendo ejercisio que leer y estudiar....
4.27479735669907E+017	156036283	me levante temprano para estudiar,me quede dormida pensando en que me tengo que levantar...
4.27478179994157E+017	156036283	si tuviese un dollar por cada pagina que tengo que leer  ....
4.27241348811735E+017	156036283	@esangiecarajo ni idea!:/
4.27210899871765E+017	156036283	conversación controvercial
4.27153297813045E+017	156036283	@esthimarie fuiste sin mi despues que ayer hablamos de sushi -.- desconcideracion con tus compañeras de metal jajaj @vivivazq
4.27133769079067E+017	156036283	@sarah6sofia9 si sii es un deber!:)
4.2713297455625E+017	156036283	@DanielaMuns graciasd:) jajah
4.27127261490192E+017	156036283	@DanielaMuns SII me encanta tanto! voy a decir gracias pq me facina que a todo el mundo le cause risa y es ni vida en una foto!JAJAJ
4.27124508944638E+017	156036283	@fabsmarie2014 culeca porque tiene novio! como te van esas 15 horas de comprometida? JAJAJ
4.27100647637652E+017	156036283	tengo hambre y no hay absolutamente nada en mi nevera-.-
4.27100038343701E+017	156036283	@claudia_bea103 wow de las pocas que me entiende!
4.27069742223221E+017	156036283	@vivivazq nena aja!nos tomamos un cojon de fotos pq insistias que fueramos las de metal solamente JAJAJ
4.27064160036586E+017	156036283	no capto que todo fue por 1 ...
4.27063965982544E+017	156036283	la pizza nunca me falla ...
4.25788620830949E+017	156036283	La conversación de precol mas vale que continue! @mememecaigo @PattyB_14  @salim_rosa
4.25548842889925E+017	156036283	que dolor :(
4.25546603932701E+017	156036283	@CarolaNicole1 la ptimera no lo fue... mi cara si fue cosada jajaj
4.40152295204864E+017	432879040	Not Found
4.40055926641267E+017	432879040	Not Found
4.40022601868771E+017	432879040	Not Found
4.39993600776995E+017	432879040	Not Found
4.39985103821734E+017	432879040	Not Found
4.39955589402071E+017	432879040	Not Found
4.39865061775901E+017	432879040	Not Found
4.39857793965638E+017	432879040	Not Found
4.3981317824802E+017	432879040	Not Found
4.39446778207687E+017	432879040	Not Found
4.39435626539016E+017	432879040	Not Found
4.40533172707533E+017	28261811	Finally made a dental appointment.. While smoking a cigarette. Yay me
4.40449454827512E+017	28261811	FML. Of course now I'm super sleepy
4.40410536971235E+017	28261811	@Gibby424 join me haha
4.40174761079865E+017	28261811	Come on Real! Step it up
4.40162624496345E+017	196432610	I love this song (:
4.39853623388811E+017	196432610	@biittchmiko I should be there in an hour or less
4.39850208969503E+017	196432610	What the fuck is going on in my snapchat!!!
4.39829604727927E+017	196432610	Ayyyyyyyeeeeee!!!!
4.39638845189915E+017	196432610	Can I dance till I have no more energy left or???
4.39615454747705E+017	196432610	@biittchmiko I couldn't go, I'm going at 1
4.40367406456635E+017	344381749	Not Found
4.40313347309699E+017	270181505	I'm full now 
4.40375632770261E+017	418322879	Ya sabes mi bro arjona me gusta  @Abnerdm
4.40375453748953E+017	418322879	Can i take my pillow to work #Please 
4.40339807164568E+017	418322879	I hate the fact people get into my room and stuff start missing  #WTH
4.39605225591034E+017	418322879	"I highly recommend to go see ""SonOfGod"" it was just beautiful to hear God promises, such of an inspirational movie #PleaseGoWatchIt"
4.39529030862135E+017	418322879	Movie is about to begin #SonOfGod
4.39440206471504E+017	418322879	#SonofGod #PremiereToday and i gotta take a selfie in the teather #GirlsProblems
4.39437113352675E+017	418322879	God i really ask you for guidenesss ....
4.39436829024981E+017	418322879	I'm so sad , i need somebody to talk too.....
4.39289021336805E+017	418322879	I feel so sad  #GodPleaseGuideMe
4.39273063587131E+017	418322879	@Abnerdm Dile Hi from his favorite and best student STEPHANIE C  y que viva el America 
4.40198960804659E+017	382890691	I like thunders
4.39482472297144E+017	382890691	PuroDurangoCompa
4.39470749397447E+017	382890691	Amor de lejos, felices los cuatro.  
4.39470238950646E+017	382890691	I want to go homeee
4.39247096151945E+017	382890691	"Diria ""estoy feo pero estoy nalgon"" pero lo malo es que ni nalgas tengo"
4.39246469137068E+017	382890691	Im going to start to follow back
4.39096067615781E+017	382890691	Ima be taking 3 pre ap classes next year.
4.38437009963504E+017	382890691	My 7th period teacher played nortenas in class today
4.38010473636573E+017	382890691	I have Mr. Diaz as a sub today
4.3776299166926E+017	382890691	Them girls from Nuestra Belleza Latina tho>>>
4.37740250169745E+017	382890691	Si señor yo soy de rancho, soy de botas y a caballo, soy nacido y criado en el monte en barancas y brechas me la e navegado
4.3767607236547E+017	382890691	Fierro pa la flea market!
4.37391272202887E+017	382890691	Okay so our attempts of going to the gym today failed
4.37340513079816E+017	382890691	They're probably are going to make some badass corridos about el chapo
4.40348099513287E+017	437084426	Not Found
4.40341177095963E+017	437084426	Not Found
4.40329535943234E+017	437084426	Not Found
4.40329242987885E+017	437084426	Not Found
4.40328800719876E+017	437084426	Not Found
4.40328613549048E+017	437084426	Not Found
4.40308017272066E+017	437084426	Not Found
4.40307888209162E+017	437084426	Not Found
4.4030728592386E+017	437084426	Not Found
4.40357695975985E+017	364263613	There she goes. She finally caught on!
4.40347663708729E+017	364263613	@MissCela_ que fea eres! Lol
4.40079594201182E+017	364263613	Can't sleep!
4.40017667978584E+017	364263613	Then there are days where I'm not. Sometimes I want to explore the whole world in a night 
4.40017541679706E+017	364263613	Sometimes I'm okay with having a relaxing, chill day.
4.39910142151119E+017	364263613	@MissCela_ okay! :)
4.39910003172864E+017	364263613	@MissCela_ let's go!!!!!!!!!!!
4.39909907576279E+017	364263613	Come back to Houston already! :( lol
4.39909785727533E+017	364263613	Hoping she's having a great time in her retreat!
4.39504016897479E+017	364263613	@vale_hermoso you look pretty in your avi
4.39108434030768E+017	364263613	Finally a guest speaker that I enjoy and find helpful 
4.38942758732976E+017	364263613	But its a good JT song!!
4.03194053769978E+017	344381749	Not Found
4.40212372628591E+017	156036283	run when the rhythm is right
4.39919718741598E+017	156036283	@colon_andre papi lo grabo en su cel
4.39914762923938E+017	156036283	sigo viendo el baile de nosotras y sigo llorando
4.39894334671163E+017	156036283	@vivivazq cuando no?
4.39882108656714E+017	156036283	@yandiaflandia vivi durmio como 18 ...
4.39861094426083E+017	156036283	@claudia_bea103 nah. love you too!
4.40213385712398E+017	156036283	girls only say I hate you, to the guys that they love
4.40212372628591E+017	156036283	run when the rhythm is right
4.40161466952733E+017	156036283	Ill be the teacher,you can be the lesson
4.39861094426083E+017	156036283	@claudia_bea103 nah. love you too!
4.39833662172193E+017	156036283	@paolancc4 my song:')
4.39459002502906E+017	156036283	WE ARE THE CHAMPIONS
4.39363061896729E+017	156036283	YOU WILL NEVER BE ROYAL ;)
4.39095306723262E+017	156036283	beffas+beers+pool
4.38868181986595E+017	156036283	im too tired and too done to do anything
4.38530878520963E+017	156036283	what a lovely stranger
4.38427609379389E+017	156036283	I dont want to be crowned another price
4.38427400922497E+017	156036283	so walk on by,I got no reason to love you but I do...
4.38144041700839E+017	156036283	@esangiecarajo girl sustain your hormones. Jajajaaja
4.38120973909643E+017	156036283	dont shit where you eat 
4.38120764685181E+017	156036283	somethings are beyond my control
4.38120302779073E+017	156036283	who are you loyal to?
4.37735307031888E+017	156036283	@vickybichawang sorry.
4.37735028391293E+017	156036283	Sometimes when you loose,you win
4.37730858683093E+017	156036283	@vickybichawang thanks babe:')
4.37652146465411E+017	156036283	and after all you're my wonder wall
4.37638448166732E+017	156036283	da fuq is happening...
4.37422282676662E+017	156036283	Peach shnapps,babes love it
4.37396510456566E+017	156036283	too many options... I cant take it the pressure
4.37384641662947E+017	156036283	@esangiecarajo well duh!
4.37301004217119E+017	156036283	looking back never helps
4.370553267065E+017	156036283	@Jdulzaides23 stoker problems?
4.37028124598239E+017	156036283	you are to good
4.36819204873146E+017	156036283	over slept...
4.36676044108874E+017	156036283	@esangiecarajo oh there you are
4.35993341113958E+017	156036283	hyperness
4.35987811616186E+017	156036283	I just hate how much I love you
4.35748020756677E+017	156036283	@esangiecarajo liar
4.35630468789441E+017	156036283	@christ1226 im completely informed now :)
4.35630343648182E+017	156036283	@christ1226 ahh ok
4.35581735817204E+017	156036283	@paolancc4 skipping school seems promising tomorrow...
4.35517444346884E+017	156036283	@mememecaigo its so much shit though
4.34154083478274E+017	156036283	I don't need you,but I want you
4.33773518560719E+017	156036283	never leaving this bed
4.33433078174736E+017	156036283	@PattyB_14 whyy?
4.33426708973093E+017	156036283	my darling, stand by me
4.33068344527581E+017	156036283	interested, but you cant suspect a thing ...
4.33064699761275E+017	156036283	almost is never enough...
4.32724498161615E+017	156036283	Ok.
4.32167123092517E+017	156036283	We've been strangers ever since we fell apart...
4.31949555954111E+017	156036283	@PattyB_14 ok ill see you there...
4.31893838219997E+017	156036283	frozen yogurt #fuckyeah
4.31631696556225E+017	156036283	you make it real for me..
4.31628164369244E+017	156036283	@esangiecarajo ok:/
4.31248537645359E+017	156036283	trying to corrupt me,its working -.-
4.31239954371338E+017	156036283	fuck it
4.31222290429534E+017	156036283	ACCEPTED
4.31206513135616E+017	156036283	fine.
4.31203279197192E+017	156036283	take a hint
4.30827244169462E+017	156036283	I need you to be my stress reliever...am i asking for too much?
4.30819334907118E+017	156036283	crawling back to you
4.30775694969553E+017	156036283	Something's going on,let me smell d**k
4.2926298492674E+017	156036283	brain dead
4.27219053149954E+017	156036283	Don't you worry about me,ima be ok ...ima do my thang
4.27218882412442E+017	156036283	pass that s** around
